budget,original_title,popularity,first_company_name,revenue,vote_average,vote_count,genre
0,The Wicked Lady,0.289433,Cannon Group,0,4.3,4,Drama
0,The Secret of Kells,10.621353,Gébéka Films,0,7.3,181,Animation
8000000,Begin Again,35.735689,Likely Story,63464861,7.3,1254,Comedy
8000000,Down in the Valley,7.433574,Class 5 Films,852872,5.9,63,Drama
8000000,Brooklyn Rules,4.090382,City Light Films,458232,5.8,18,Drama
0,Restless,0.812776,British Broadcasting Corporation (BBC),0,4.9,8,TV Movie
0,The Singing Detective,6.335881,Icon Productions,0,5.9,41,Comedy
0,The Land Girls,1.278092,Channel Four Films,0,7.0,3,Drama
8000000,Fido,5.244518,Lions Gate Films,426224,6.6,135,Romance
0,The Wendell Baker Story,1.265683,,0,5.2,16,Comedy
8000000,Wild Target,10.791954,Matador Pictures,3453043,6.4,215,Action
8000000,Pathology,9.782433,Lakeshore Entertainment,0,5.6,144,Crime
0,Wuthering Heights,4.409263,,0,6.9,37,Drama
8000000,10th & Wolf,3.942464,Thinkfilm,143451,6.3,24,Action
0,Dear Wendy,2.597665,Zentropa Entertainments,0,5.6,33,Comedy
8000000,Aloft,6.500835,Arcadia Motion Pictures,53086,5.1,41,Drama
8000000,アキラ,39.338097,Bandai Visual Company,553171,7.8,773,Science Fiction
22000000,The Death and Life of Bobby Z,12.893219,Eclectic pictures,413454,5.8,103,Drama
8000000,Maurice Richard,0.983484,,2019009,6.1,17,Drama
0,Swelter,2.214925,Grand Peaks Entertainment,0,4.6,21,Action
0,非常幸运,1.86453,Bona International Film Group,0,4.3,8,Comedy
0,Imagine Me & You,9.100352,BBC Films,2455831,7.0,177,Drama
8000000,Mr. Church,7.828459,Envision Media Arts,0,7.0,129,Drama
7800000,Swimming Pool,11.000654,France 2 Cinéma,22441323,6.4,153,Thriller
0,Green Street Hooligans: Underground,5.0005,Tea Shop & Film Company,0,5.4,33,Action
0,The Blood of Heroes,6.41678,Handistom Investment,882290,5.9,31,Action
8000000,Code of Honor,2.101718,Steamroller Productions,0,4.1,16,Action
7500000,Driving Miss Daisy,19.585801,The Zanuck Company,145793296,7.0,350,Comedy
0,Soul Food,4.105363,Fox 2000 Pictures,0,6.6,19,Comedy
7500000,紅番區,17.318839,New Line Cinema,32392047,6.5,240,Crime
7700000,Loin des hommes,3.363973,Procirep,0,6.6,43,Drama
6500000,Thank You for Smoking,29.01153,Fox Searchlight Pictures,24793509,7.1,664,Comedy
10200000,Hostel: Part II,20.745052,Lions Gate Films,35619521,5.6,453,Horror
7500000,An Education,16.990308,BBC Films,26096852,6.8,409,Drama
10284523,Shopgirl,4.820166,Epsilon Motion Pictures,11588205,5.7,75,Comedy
7500000,The Hotel New Hampshire,2.226412,Orion Pictures,0,5.8,26,Comedy
6500000,Narc,8.526635,Paramount Pictures,12633747,6.8,142,Action
7500000,Men with Brooms,1.369528,,4245870,4.5,7,Comedy
0,Witless Protection,1.82184,Parallel Films,0,4.0,26,Action
7500000,The Work and the Glory,0.571663,,3347647,6.1,7,Drama
8000000,Extract,14.652342,Miramax Films,10848783,5.7,192,Comedy
0,Masked and Anonymous,1.71729,BBC Films,0,5.2,13,Drama
0,Betty Fisher et autres histoires,0.024186,,0,7.0,3,Drama
7500000,Code 46,8.859657,BBC Films,0,6.2,116,Drama
7500000,Outside Bet,0.086731,,0,5.8,2,Comedy
8000000,Albert Nobbs,7.802245,Chrysalis Films,5634828,6.2,132,Drama
12500000,Black November,1.589693,Wells & Jeta Entertainment,0,6.4,4,Drama
0,Ta Ra Rum Pum,0.553752,Yash Raj Films,0,6.0,13,Family
7300000,Persepolis,24.281951,Sony Pictures Classics,0,7.7,450,Animation
0,The Hole,9.983004,Bold Films,0,5.6,244,Thriller
7500000,Die Welle,25.281197,Constantin Film Produktion,19000000,7.5,841,Drama
7000000,The Neon Demon,38.150787,Bold Films,1333124,6.4,887,Thriller
7300000,Harry Brown,16.829837,HanWay Films,10329747,6.7,348,Thriller
0,The Omega Code,1.288173,Code Productions,2400000,4.4,17,Horror
7500000,Juno,19.782725,Fox Searchlight Pictures,231411584,7.0,2244,Comedy
7500000,Pound of Flesh,4.943588,Odyssey Media,0,5.5,63,Action
7200000,Diamonds Are Forever,34.634181,United Artists,116019547,6.3,553,Adventure
6000000,The Godfather,143.659698,Paramount Pictures,245066411,8.4,5893,Drama
4000000,Flashdance,18.422323,Paramount Pictures,92921203,6.1,302,Drama
7500000,(500) Days of Summer,45.610993,Fox Searchlight Pictures,60722734,7.2,2904,Comedy
7000000,The Piano,17.681707,New South Wales Film & Television Office,116700000,7.1,281,Drama
7000000,Magic Mike,35.897151,Extension 765,167221571,6.1,1040,Drama
0,Darkness Falls,11.199544,Village Roadshow Pictures,0,4.9,161,Thriller
7000000,Live and Let Die,30.465138,United Artists,161777836,6.4,533,Adventure
7000000,My Dog Skip,5.675535,Alcon Entertainment,0,6.5,69,Comedy
0,"Definitely, Maybe",29.173266,Universal Pictures,55447968,6.7,620,Comedy
6600000,Jumping the Broom,4.492455,TriStar Pictures,37710610,6.0,56,Comedy
7000000,"Good Night, and Good Luck.",17.717681,2929 Productions,54600000,6.8,273,Drama
7000000,Capote,17.434862,Sony Pictures Classics,49084830,6.8,384,Crime
7000000,Desperado,25.511217,Columbia Pictures,25405445,6.8,881,Thriller
9000000,Logan's Run,12.268143,Metro-Goldwyn-Mayer (MGM),25000000,6.6,269,Adventure
7000000,The Man with the Golden Gun,30.214716,United Artists,97572000,6.3,524,Adventure
7000000,Action Jackson,6.872784,Silver Pictures,20256975,4.9,50,Action
0,The Descent,23.413188,Celador Films,0,6.8,1005,Adventure
0,Michael Jordan to the Max,1.830306,IMAX,21268532,7.5,10,Documentary
7000000,Devil's Due,14.741589,Twentieth Century Fox Film Corporation,36433975,4.4,216,Horror
7000000,Flirting with Disaster,5.500324,Miramax Films,14702438,6.3,66,Comedy
0,The Devil's Rejects,16.754452,Lions Gate Films,0,6.6,322,Drama
700000,Dope,29.761163,Forest Whitaker's Significant Productions,17986781,7.2,691,Crime
7000000,In Too Deep,2.772178,Suntaur Entertainment Company,14011454,6.2,17,Drama
7000000,House of 1000 Corpses,19.301432,Universal Pictures,16829545,6.0,306,Horror
0,Alien Zone,0.000372,,0,4.0,3,Horror
7000000,A Serious Man,23.612409,Mike Zoss Productions,31430334,6.6,483,Comedy
7500000,Get Low,6.557643,K5 International,0,6.5,100,Comedy
7000000,Warlock,9.887662,New World Pictures,0,5.8,95,Adventure
7000000,Beyond the Lights,8.079046,Relativity Media,14618727,7.0,139,Romance
7000000,A Single Man,21.626288,Depth of Field,0,7.3,463,Drama
7000000,The Last Temptation of Christ,14.672151,Universal Pictures,8373585,7.0,201,Drama
7000000,Outside Providence,2.627232,Miramax Films,7292175,5.6,30,Romance
7000000,Bride & Prejudice,12.150871,,0,6.5,110,Drama
0,Rabbit-Proof Fence,2.128211,Showtime Australia,0,6.8,84,Adventure
0,Who's Your Caddy?,2.881239,The Weinstein Company,0,3.8,18,Comedy
7,Split Second,4.857028,Entertainment,5,5.7,63,Thriller
7000000,The Other Side of Heaven,2.206097,3Mark Entertainment,4720371,6.7,14,Action
7000000,Veer-Zaara,3.721858,Yash Raj Films,29385320,7.4,64,Drama
7000000,Redbelt,5.091253,Sony Pictures Classics,0,6.4,76,Drama
7000000,Cyrus,15.212569,Scott Free Productions,0,6.1,133,Comedy
0,A Dog Of Flanders,0.838938,,0,6.4,6,Drama
7000000,Auto Focus,7.051521,Sony Pictures Classics,2062066,6.1,56,Drama
7000000,Factory Girl,11.400229,The Weinstein Company,0,6.2,81,Drama
7000000,We Need to Talk About Kevin,21.276864,BBC Films,6038942,7.4,677,Drama
0,The Christmas Candle,1.799504,Impact Productions LLC,0,5.8,8,Drama
7000000,The Mighty Macs,2.932784,,0,5.0,15,Action
7000000,Losin' It,2.550045,Tijuana Productions,1246141,4.5,31,Comedy
7000000,Mother and Child,5.517597,Mockingbird Pictures,0,6.7,46,Drama
0,March or Die,3.829937,Associated General Films,0,6.2,16,Action
0,Les visiteurs,8.893676,Canal Plus,0,7.1,420,Fantasy
8000000,Somewhere,9.590373,American Zoetrope,0,6.0,208,Comedy
7000000,I Hope They Serve Beer in Hell,7.155519,,1429299,5.7,20,Comedy
0,Chairman of the Board,0.587276,101st Street Films,0,2.7,13,Comedy
7000000,Hesher,13.635828,DRO Entertainment,382946,6.7,212,Drama
0,Dom Hemingway,10.416332,BBC Films,523511,5.8,212,Comedy
3500000,Gerry,5.038953,Epsilon Motion Pictures,0,6.2,68,Mystery
7000000,The Heart of Me,1.498245,British Broadcasting Corporation (BBC),0,7.7,5,Drama
7000000,Freeheld,8.184588,Double Feature Films,573335,7.1,164,Romance
7000000,The Extra Man,2.26778,Wild Bunch,453079,5.9,29,Comedy
7000000,Трудно быть богом,3.120016,Lenfilm Studio,1310673,6.7,41,Drama
7000000,Ca$h,8.207425,Immortal Thoughts,46488,6.0,73,Crime
0,Wah-Wah,2.356244,Reeleyes Film,0,6.3,8,Drama
6000000,The Boondock Saints,34.917447,Franchise Pictures,30471,7.2,837,Action
0,Z 風暴,0.542814,Pegasus Motion Pictures,0,5.8,5,Crime
7000000,Twixt,5.060656,American Zoetrope,0,5.0,85,Horror
7000000,Снежная королева,5.33861,Bazelevs Production,12400000,5.1,47,Animation
0,Alpha and Omega: The Legend of the Saw Tooth Cave,1.874783,Crest Animation Production,0,6.5,4,Family
0,Pale Rider,14.574995,Warner Bros.,41410568,7.0,251,Romance
7000000,Stargate: The Ark of Truth,8.591387,Metro-Goldwyn-Mayer (MGM),8900000,6.9,140,Adventure
6900000,Dazed and Confused,26.181753,Gramercy Pictures,7993039,7.4,583,Comedy
0,High School Musical 2,21.01755,Disney Channel,7000000,6.1,843,Comedy
0,Two Lovers and a Bear,3.139294,,0,6.8,27,Drama
7000000,Criminal Activities,6.665164,NeeNee Productions,0,5.8,110,Thriller
0,Aimee & Jaguar,2.832628,,0,6.3,20,Drama
0,The Chumscrubber,3.528643,Lawrence Bender Productions,0,6.7,62,Comedy
6800000,Shade,4.665309,Cobalt Media Group,0,6.1,73,Action
6900000,House at the End of the Street,25.613197,A Bigger Boat,44287131,5.6,555,Horror
6800000,Incendies,21.285206,TS Productions,7103838,7.9,479,Drama
0,Ricordati di me,4.240495,Fandango,0,5.8,44,Drama
0,Perrier’s Bounty,3.810943,Premiere Picture,0,5.1,24,Action
4000000,Tropa de Elite,23.604936,The Weinstein Company,0,7.8,504,Drama
6500000,Annabelle,60.225219,New Line Cinema,255273813,5.6,1517,Horror
7,Bran Nue Dae,0.050456,,7,5.2,6,Comedy
6500000,Boyz n the Hood,17.705671,Columbia Pictures Corporation,57504069,7.4,364,Crime
6500000,La Bamba,6.847099,Columbia Pictures Corporation,54215416,6.8,116,Drama
0,The Four Seasons,8.067702,Universal Pictures,0,6.3,16,Comedy
6500000,Dressed to Kill,11.208769,Filmways Pictures,31899000,6.8,157,Horror
6500000,The Adventures of Huck Finn,2.163683,Walt Disney Pictures,0,6.2,42,Action
6500000,Go,11.142389,Columbia Pictures,28451622,7.0,196,Crime
6500000,Friends with Money,11.885221,Sony Pictures,13368437,5.1,128,Comedy
6500000,The Andromeda Strain,12.524953,Universal Pictures,12376563,7.0,190,Science Fiction
0,Bats,1.537859,Destination Films,10,4.1,35,Horror
0,Nirgendwo in Afrika,3.481517,MTM Cineteve,0,7.0,32,Drama
6500000,Shame,40.688426,HanWay Films,17693675,7.0,875,Drama
6500000,Layer Cake,24.0034,Sony Pictures Classics,11850214,7.0,559,Drama
6500000,The Work and the Glory II: American Zion,2.639106,,2025032,8.0,6,Drama
6500000,The East,16.574756,Scott Free Productions,2401510,6.5,305,Drama
6500000,A Home at the End of the World,5.483531,Killer Films,1548955,6.8,45,Romance
0,Aberdeen,1.068819,Filmfabriken Baltic Sea AB,0,7.0,6,Drama
6500000,The Messenger,8.432401,Oscilloscope Laboratories,1521261,7.1,119,Drama
6500000,Tracker,2.074295,T.H.E. Films,0,6.0,16,Action
0,Control,11.357474,Becker International,8159508,7.5,200,Drama
6400000,The Terminator,74.234793,Orion Pictures,78371200,7.3,4128,Action
4800000,"Good bye, Lenin!",11.086001,WDR,79384880,7.4,586,Comedy
10000000,The Damned United,13.409125,BBC Films,0,7.2,152,Drama
4000000,The Return of the Living Dead,14.961629,Hemdale Film Corporation,14237000,7.3,267,Comedy
6000000,Mallrats,16.139771,Gramercy Pictures,2122561,6.8,392,Romance
6000000,Grease,67.608041,Paramount Pictures,181813770,7.2,1581,Romance
6000000,Platoon,49.802914,Orion Pictures,138530565,7.5,1205,Drama
6000000,Fahrenheit 9/11,16.20985,BIM Distribuzione,119114517,6.8,397,Documentary
6000000,Butch Cassidy and the Sundance Kid,24.499996,Twentieth Century Fox Film Corporation,102308889,7.4,650,History
6000000,Mary Poppins,59.961523,Walt Disney Productions,102272727,7.4,1183,Comedy
6000000,Ordinary People,12.541983,Paramount Pictures,0,7.4,145,Drama
6000000,West Side Story,23.431117,United Artists,43656822,7.0,389,Crime
6000000,Caddyshack,15.929648,Orion Pictures,39846344,6.6,365,Comedy
0,The Brothers,3.029944,,0,6.5,10,Comedy
6000000,The Wood,5.537646,MTV Films,25059640,7.1,34,Comedy
6000000,The Usual Suspects,64.025031,Blue Parrot Productions,23341568,8.1,3254,Drama
8000000,A Nightmare on Elm Street 5: The Dream Child,12.654051,New Line Cinema,22168359,5.5,245,Horror
5000000,National Lampoon’s Van Wilder,35.108498,Tapestry Films,38275483,5.9,858,Comedy
6000000,The Wrestler,40.196514,Saturn Films,44703995,7.3,1000,Drama
6000000,Duel in the Sun,7.60445,The Selznik Studio,20400000,6.2,37,Western
0,Best in Show,10.982255,Castle Rock Entertainment,0,6.7,166,Comedy
6000000,Escape from New York,24.351305,AVCO Embassy Pictures,50244700,6.9,703,Science Fiction
0,School Daze,3.159574,Columbia Pictures,0,6.2,26,Comedy
6000000,Daddy Day Camp,12.601677,Revolution Studios,18197398,4.4,91,Comedy
12716953,一個好人,7.077505,Golden Harvest Company,18814720,6.3,128,Crime
6000000,A Mighty Wind,4.053017,Castle Rock Entertainment,18750246,6.6,74,Comedy
0,Mystic Pizza,6.379933,Night Light Films,0,5.9,123,Comedy
6000000,Sliding Doors,15.639016,Paramount Pictures,58000000,6.5,354,Comedy
6000000,Tales from the Hood,3.89204,40 Acres & A Mule Filmworks,12000000,5.4,32,Crime
6000000,The Last King of Scotland,26.286954,Fox Searchlight Pictures,48027970,7.4,558,Drama
5000000,Halloween 5: The Revenge of Michael Myers,8.008844,Trans Pacific Films,11642254,5.2,183,Horror
5000000,Bernie,12.68514,Castle Rock Entertainment,9206470,6.5,320,Comedy
6000000,Dolphins and Whales: Tribes of the Ocean,0.041651,3D Entertainment,7518876,8.0,3,Documentary
0,Pollock,8.483531,Fred Berner Films,0,6.6,91,Drama
6000000,200 Cigarettes,3.561198,Paramount Pictures,6852450,6.1,44,Comedy
6000000,The Words,14.988746,CBS Films,13231461,6.4,379,Drama
0,Casa De Mi Padre,5.754416,NALA Films,0,5.5,103,Comedy
6000000,City Island,6.497285,Lucky Monkey Pictures,6670712,6.9,113,Drama
6000000,The Guard,19.411141,UK Film Council,19560274,6.8,372,Action
7000000,College,7.034618,Metro-Goldwyn-Mayer (MGM),6230276,4.8,48,Comedy
6000000,The Virgin Suicides,26.218912,American Zoetrope,10409377,7.1,817,Drama
0,Little Voice,4.647547,Miramax Films,0,6.6,61,Comedy
0,Miss March,9.371534,The Jacobson Company,0,5.4,77,Comedy
5500000,Wish I Was Here,15.015271,Double Feature Films,5483299,6.4,300,Drama
6000000,Simply Irresistible,5.696491,New Regency Pictures,4398989,5.5,52,Comedy
0,Hedwig and the Angry Inch,4.25422,New Line Cinema,0,7.4,80,Comedy
6000000,Only the Strong,5.411243,Davis Films,3283371,6.9,29,Action
0,Goddess of Love,1.273773,Dalia Films,0,6.2,9,Mystery
6000000,Shattered Glass,6.27257,Lions Gate Films,2944752,6.6,111,Drama
6000000,Novocaine,4.148253,Numb Gums Production Inc.,2025238,6.0,44,Comedy
0,The Business of Strangers,1.369649,i5 Films,0,5.7,19,Drama
6244087,The Wild Bunch,14.970654,Warner Brothers/Seven Arts,638641,7.6,259,Adventure
6000000,The Wackness,7.161051,SBK Pictures,2899975,6.2,94,Drama
6000000,The First Great Train Robbery,12.434688,United Artists,0,6.6,74,Thriller
0,Morvern Callar,2.507912,Company Pictures,0,7.2,34,Drama
6000000,Beastmaster 2: Through the Portal of Time,1.478505,Les Films 21,869325,4.6,17,Action
6000000,The 5th Quarter,0.215464,McCreary Entertainment,399611,4.7,12,Drama
0,La fleur du mal,1.229667,,0,5.7,10,Drama
6000000,The Greatest,6.903186,Irish Dreamtime,0,6.2,34,Drama
134005,Snow Flower and the Secret Fan,2.260315,IDG China Media,1332231,5.3,22,Drama
6000000,Come Early Morning,3.427061,Firm Films,0,5.9,10,Drama
0,Lucky Break,0.669169,,0,6.5,11,Action
0,Julia,6.077735,Twentieth Century Fox Film Corporation,0,6.3,30,Drama
6000000,"Surfer, Dude",2.404626,,69497,4.7,25,Comedy
0,Lake of Fire,0.475748,,25,8.0,10,Documentary
6000000,11:14,15.048067,Firm Films,0,6.8,206,Crime
0,Men of War,1.734764,Signature Pictures,0,5.4,29,Action
0,Don McKay,1.496454,Animus Films,0,5.4,21,Crime
12000000,Deadfall,10.19041,StudioCanal,66351,5.6,224,Crime
6000000,A Shine of Rainbows,12.099486,Octagon Films,0,6.3,14,Drama
6000000,The Hit List,4.957014,North by Northwest Entertainment,0,5.2,73,Action
0,Emma,2.135689,,0,7.6,38,Romance
5952000,Videodrome,18.119265,Universal Pictures,2120439,7.1,454,Horror
5300000,L'Auberge espagnole,13.034602,Mate Producciones S.A.,3897799,7.0,266,Drama
6000000,Song One,6.349218,Worldview Entertainment,32251,5.5,87,Drama
4000000,Oorlogswinter,5.013575,Max TV,530048,6.8,66,Drama
0,Freaky Deaky,4.448353,Final Cut Productions,0,4.9,18,Comedy
5800000,The Train,4.49029,Les Productions Artistes Associés,6800000,7.2,72,Action
0,Trade Of Innocents,2.204138,,0,5.5,12,Drama
6000000,ต้มยำกุ้ง,11.81832,The Weinstein Company,27165581,6.8,167,Action
0,Stiff Upper Lips,0.356495,,0,10.0,1,Comedy
3500159,Bend It Like Beckham,22.054546,Fox Searchlight Pictures,76578641,6.2,578,Comedy
0,Sunshine State,4.245123,,0,6.0,10,Drama
5800000,Crossover,3.201886,360 Pictures,7000000,4.2,10,Action
0,Khiladi 786,0.114342,,126,4.7,11,Action
5600000,[REC]²,22.341462,Filmax,18469680,6.4,489,Thriller
0,Standing Ovation,0.305922,,531826,3.9,6,Comedy
5500000,The Sting,28.500913,Universal Pictures,159616327,7.9,622,Comedy
5500000,Chariots of Fire,10.439971,Twentieth Century Fox Film Corporation,58972904,6.8,207,Drama
0,Diary of a Mad Black Woman,3.784535,Lions Gate Films,0,6.4,71,Comedy
0,Shine,10.396305,Fine Line Features,0,7.3,131,Drama
6000000,Don Jon,33.296684,Voltage Pictures,0,5.9,1671,Romance
5500000,High Plains Drifter,19.127239,Universal Pictures,15700000,7.4,278,Western
7000000,Ghost World,14.072941,United Artists,0,7.1,426,Comedy
0,Iris,2.714043,Miramax Films,0,6.2,47,Drama
5500000,Galaxina,2.141143,Marimark Productions,4865000,3.3,16,Comedy
0,Les Choristes,20.982455,France 2 Cinéma,0,7.5,526,Drama
4361898,Mambo Italiano,2.080741,icon,3031801,5.6,28,Comedy
5000000,Wonderland,7.79068,Lions Gate Films,2466444,6.2,73,Crime
6500000,Do the Right Thing,15.580335,Universal Pictures,37295445,7.6,292,Drama
0,Harvard Man,5.336243,Lions Gate Films,0,4.8,15,Drama
3850000,Le Havre,10.787322,,0,6.8,97,Drama
0,Irréversible,32.476098,Eskwad,792,7.1,538,Drama
5500000,R100,3.21392,Warner Bros.,0,5.4,31,Comedy
2200000,Rang De Basanti,5.206967,Flicks Motion Pictures,11502151,7.2,97,Drama
0,Animals,1.5846,,0,6.2,9,Drama
8000000,Salvation Boulevard,3.653305,Mandalay Vision,0,5.6,28,Comedy
0,The Ten,3.865122,Ascot Elite Home Entertainment,0,4.9,57,Comedy
0,A Room for Romeo Brass,1.391958,,0,7.3,18,Drama
0,Hodejegerne,20.821846,Nordisk Film,15699707,7.1,399,Thriller
0,Grabbers,9.451228,Irish Film Board,0,6.0,140,Science Fiction
0,Saint Ralph,1.688495,Alliance Atlantis Communications,0,7.3,24,Comedy
5500000,Miss Julie,5.033065,Maipo Film- og TV Produksjon,5000000,5.9,45,Drama
5100000,Somewhere in Time,5.934016,Rastar Pictures,0,7.2,102,Science Fiction
0,Dum Maaro Dum,0.075817,,0,5.4,7,Drama
5000000,Insidious: Chapter 2,48.375848,Sony Pictures,0,6.5,1211,Horror
4000000,Saw II,42.187986,Lions Gate Films,152925093,6.3,1251,Horror
15000000,10 Cloverfield Lane,53.698683,Paramount Pictures,108286421,6.8,2468,Thriller
5000000,Jackass: The Movie,14.752587,Paramount Pictures,64282312,6.1,345,Documentary
4900000,Lights Out,48.170508,New Line Productions,44107032,6.3,1129,Horror
5000000,Paranormal Activity 3,29.15813,Paramount Pictures,205703818,5.9,669,Horror
5000000,Ouija,56.30466,Universal Pictures,103590271,4.9,983,Horror
5000000,A Nightmare on Elm Street 3: Dream Warriors,17.304055,New Line Cinema,44793222,6.5,354,Horror
5500000,No se Aceptan Devoluciones,9.59729,Filmax,99067206,7.5,205,Comedy
5000000,Paranormal Activity 4,20.326337,Paramount Pictures,142817992,5.2,563,Horror
4100000,The Robe,4.028875,Twentieth Century Fox Film Corporation,36000000,6.4,42,Drama
5000000,The Return of the Pink Panther,6.470766,United Artists,41833347,6.7,137,Comedy
11000000,Freddy's Dead: The Final Nightmare,16.856231,New Line Cinema,34872033,5.1,272,Horror
8000000,Monster,19.683187,Newmarket Films,60378584,7.0,485,Crime
5000000,"20,000 Leagues Under the Sea",9.358197,Walt Disney Productions,28200000,6.8,157,Adventure
5000000,Paranormal Activity: The Marked Ones,19.984477,Blumhouse Productions,86362372,5.2,449,Horror
5000000,The Elephant Man,30.271066,Brooksfilms,26010864,7.9,719,Drama
5000000,Dallas Buyers Club,59.454473,Universal Studios,55198285,7.9,2886,Drama
3300000,The Lazarus Effect,20.304235,Lionsgate,64110728,5.1,505,Thriller
9000000,Memento,60.715151,Summit Entertainment,39723096,8.1,4028,Mystery
5000000,Oculus,35.871248,Intrepid Pictures,44030246,6.3,1050,Horror
5000000,Clerks II,18.077963,The Weinstein Company,26888376,6.9,398,Comedy
5000000,Billy Elliot,20.428237,BBC Films,110000000,7.4,750,Drama
4600000,The Way Way Back,32.14444,Fox Searchlight Pictures,23198652,7.1,688,Comedy
0,House Party 2,3.673566,,0,4.7,21,Comedy
3500000,The Man from Snowy River,3.656491,Cambridge Productions,20659423,6.8,37,Family
0,Doug's 1st Movie,1.88484,Walt Disney Pictures,0,5.4,22,Animation
5000000,The Apostle,4.227807,Butcher's Run Productions,0,6.1,38,Drama
0,Mommie Dearest,3.102862,Paramount Pictures,0,6.5,54,Drama
10000000,Our Idiot Brother,15.688439,The Weinstein Company,17273593,5.9,365,Comedy
5000000,Race,22.9951,Forecast Pictures,24804129,7.1,478,Action
0,The Players Club,5.769822,New Line Cinema,0,6.4,14,Drama
5000000,"As Above, So Below",26.510558,Universal Pictures,40100000,6.1,766,Horror
0,Addicted,7.544515,Lionsgate,0,5.4,63,Drama
0,Eve's Bayou,1.126941,,0,6.1,27,Drama
5000000,Still Alice,35.307577,Killer Films,43884652,7.5,1104,Drama
5000000,The Egyptian,4.079111,Twentieth Century Fox Film Corporation,15000000,6.0,11,History
5000000,Nighthawks,7.058868,Universal Pictures,19905359,6.4,86,Action
5000000,Friday the 13th Part VIII: Jason Takes Manhattan,12.904615,Paramount Pictures,14000000,4.8,191,Horror
5000000,My Big Fat Greek Wedding,18.115566,Home Box Office (HBO),368744044,6.2,671,Comedy
5000000,Spring Breakers,62.554173,RabbitBandini Productions,31724284,5.0,1551,Drama
5000000,Halloween: The Curse of Michael Myers,9.483717,Miramax Films,15116634,5.0,170,Horror
5000000,Y tu mamá también,16.890285,Bésame Mucho Pictures,33616692,7.3,315,Drama
4000000,Shaun of the Dead,49.12486,Universal Pictures,30039392,7.5,2420,Horror
0,The Haunting of Molly Hartley,8.309894,Freestyle Releasing,0,4.3,48,Drama
5000000,Lone Star,5.960149,Castle Rock Entertainment,13269963,6.9,77,Drama
5000000,Halloween 4: The Return of Michael Myers,9.302349,Dimension Films,17768757,5.9,209,Horror
5000000,April Fool's Day,8.190888,Paramount Pictures,0,5.8,73,Horror
0,Diner,5.87193,Metro-Goldwyn-Mayer (MGM),0,6.9,83,Comedy
5000000,Lone Wolf McQuade,8.452666,1818,12232628,5.5,67,Action
5000000,Apollo 18,17.028252,Bazelevs Production,25562924,5.0,356,Horror
5000000,Sunshine Cleaning,19.336367,Back Lot Pictures,16174377,6.5,255,Comedy
5000000,No Escape,38.006982,Bold Films,54418872,6.7,777,Action
0,The Beastmaster,6.377523,Antares Produzione Cinematografica,14056528,6.0,97,Action
5000000,Solomon and Sheba,0.835617,Edward Small Productions,12200000,5.4,8,Drama
20000000,Fifty Shades of Black,14.947588,Open Road Films (II),21164799,4.3,331,Romance
0,Not Easily Broken,5.1299,,0,6.3,9,Drama
4,A Farewell to Arms,1.199451,Paramount Pictures,25,6.2,28,Drama
0,The Perfect Match,3.810827,Lionsgate,0,5.2,42,Comedy
5500000,Digimon: The Movie,3.7387,Saban Entertainment,0,6.2,72,Fantasy
0,Saved!,9.85123,,0,6.3,147,Comedy
8000000,Les Invasions barbares,3.03091,Pyramide Productions,3432342,6.7,77,Comedy
0,Robin and Marian,3.199904,Columbia Pictures Corporation,0,6.6,50,Action
5000000,The Forsaken,2.739307,Screen Gems,0,4.9,47,Action
5000000,Force 10 from Navarone,5.348446,Columbia Pictures Corporation,7230000,6.4,91,Action
5000000,UHF,4.070044,Orion Pictures,0,6.7,89,Comedy
0,Grandma's Boy,9.974681,Twentieth Century Fox Film Corporation,6538177,6.6,220,Comedy
5000000,Slums of Beverly Hills,6.308298,Fox Searchlight Pictures,0,6.5,44,Comedy
5000000,C'era una volta il West,49.333137,Paramount Pictures,5321508,8.1,1128,Western
5000000,Made,4.149628,Artisan Entertainment,5476060,6.3,55,Action
5000000,Moon,46.114184,Liberty Films UK,9760104,7.6,1794,Science Fiction
0,Keeping Up with the Steins,3.562563,,0,5.2,18,Comedy
5000000,Sea Rex 3D: Journey to a Prehistoric World,4.498368,N3D Land Productions,4074023,5.9,11,Documentary
5000000,The Sweet Hereafter,7.673124,Fine Line Features,3263585,6.8,103,Drama
4000000,Des hommes et des dieux,4.992475,Why Not Productions,41424067,6.5,91,Drama
5000000,Bottle Shock,6.174435,Zininsa Film Production,4040588,6.6,60,Comedy
0,Jekyll and Hyde ... Together Again,0.805312,,0,4.6,5,Comedy
5000000,Heavenly Creatures,8.753409,WingNut Films,3049135,7.0,294,Drama
5000000,90 Minutes in Heaven,3.943706,Emmett/Furla Films,4842699,5.4,40,Drama
5000000,Everything Must Go,9.169411,Birdsong Pictures,2614773,6.0,208,Comedy
5000000,Zero Effect,2.732031,Castle Rock Entertainment,1980338,6.0,55,Comedy
5000000,The Machinist,35.252056,Filmax Entertainment,8203235,7.3,1247,Thriller
5000000,Light Sleeper,6.063868,Fine Line Features,0,5.7,15,Drama
5000000,Kill the Messenger,21.343093,The Combine,2450846,6.6,355,Thriller
5000000,Rabbit Hole,10.095184,Olympus Pictures,5129058,6.9,165,Drama
5000000,Party Monster,4.129165,ContentFilm,742898,5.9,58,Comedy
5000000,Green Room,30.001024,Film Science,3220371,6.7,683,Horror
